2032    8   19    20.76708 -999.00000   22.80105 -999.00000 -999.00000
2032    8   20    27.19670 -999.00000   23.14775 -999.00000 -999.00000
2032    8   21    14.07978 -999.00000   23.13891 -999.00000 -999.00000
2032    8   22    13.54488 -999.00000   22.45905 -999.00000 -999.00000
2032    8   23    19.82416 -999.00000   22.13658 -999.00000 -999.00000
2032    8   24    24.21261 -999.00000   22.33978 -999.00000 -999.00000
2032    8   25    25.80541 -999.00000   22.80522 -999.00000 -999.00000
2032    8   26    24.20881 -999.00000   23.23916 -999.00000 -999.00000
2032    8   27    18.05492 -999.00000   23.25917 -999.00000 -999.00000
2032    8   28    14.08203 -999.00000   22.77500 -999.00000 -999.00000
2032    8   29    14.21062 -999.00000   22.16307 -999.00000 -999.00000
2032    8   30    13.12773 -999.00000   21.58187 -999.00000 -999.00000
2032    8   31    15.14869 -999.00000   21.11089 -999.00000 -999.00000
2032    9    1    13.05059 -999.00000   20.68756 -999.00000 -999.00000
2032    9    2    13.49897 -999.00000   20.23814 -999.00000 -999.00000
2032    9    3    11.61975 -999.00000   19.77608 -999.00000 -999.00000
2032    9    4     7.53833 -999.00000   19.12254 -999.00000 -999.00000
2032    9    5     7.66843 -999.00000   18.38960 -999.00000 -999.00000
2032    9    6    10.97687 -999.00000   17.86570 -999.00000 -999.00000
2032    9    7    19.56707 -999.00000   17.81665 -999.00000 -999.00000
2032    9    8    12.71871 -999.00000   17.83194 -999.00000 -999.00000
2032    9    9     9.34528 -999.00000   17.48209 -999.00000 -999.00000
2032    9   10    12.87475 -999.00000   17.16748 -999.00000 -999.00000
2032    9   11    15.12615 -999.00000   17.07577 -999.00000 -999.00000
2032    9   12    11.58620 -999.00000   16.94600 -999.00000 -999.00000
2032    9   13    10.93241 -999.00000   16.68371 -999.00000 -999.00000
2032    9   14    11.61285 -999.00000   16.44237 -999.00000 -999.00000
2032    9   15    13.02316 -999.00000   16.28716 -999.00000 -999.00000
2032    9   16    13.71465 -999.00000   16.21027 -999.00000 -999.00000
2032    9   17    16.01685 -999.00000   16.23413 -999.00000 -999.00000
2032    9   18    17.87392 -999.00000   16.38990 -999.00000 -999.00000
2032    9   19    15.81826 -999.00000   16.53043 -999.00000 -999.00000
2032    9   20    20.80752 -999.00000   16.75900 -999.00000 -999.00000
2032    9   21    16.17115 -999.00000   16.98743 -999.00000 -999.00000
2032    9   22    13.57452 -999.00000   16.95979 -999.00000 -999.00000
2032    9   23    18.04797 -999.00000   16.99668 -999.00000 -999.00000
2032    9   24    10.06228 -999.00000   16.91225 -999.00000 -999.00000
2032    9   25    13.53646 -999.00000   16.68174 -999.00000 -999.00000
2032    9   26    13.42948 -999.00000   16.58016 -999.00000 -999.00000
2032    9   27    13.66894 -999.00000   16.48959 -999.00000 -999.00000
2032    9   28    19.25020 -999.00000   16.59532 -999.00000 -999.00000
2032    9   29    18.00177 -999.00000   16.83746 -999.00000 -999.00000
2032    9   30    12.43637 -999.00000   16.83967 -999.00000 -999.00000
2032   10    1    12.29648 -999.00000   16.65074 -999.00000 -999.00000
2032   10    2    13.18365 -999.00000   16.50042 -999.00000 -999.00000
2032   10    3     8.59381 -999.00000   16.23947 -999.00000 -999.00000
2032   10    4     5.54630 -999.00000   15.75251 -999.00000 -999.00000
2032   10    5    11.21371 -999.00000   15.39088 -999.00000 -999.00000
2032   10    6    17.22005 -999.00000   15.41530 -999.00000 -999.00000
2032   10    7    15.13048 -999.00000   15.55823 -999.00000 -999.00000
2032   10    8    17.93471 -999.00000   15.71600 -999.00000 -999.00000
2032   10    9     5.02257 -999.00000   15.55049 -999.00000 -999.00000
2032   10   10     4.39557 -999.00000   14.97830 -999.00000 -999.00000
2032   10   11     3.01630 -999.00000   14.39880 -999.00000 -999.00000
2032   10   12     0.94526 -999.00000   13.77234 -999.00000 -999.00000
2032   10   13     9.67274 -999.00000   13.38717 -999.00000 -999.00000
2032   10   14     8.30748 -999.00000   13.23009 -999.00000 -999.00000
2032   10   15     6.51349 -999.00000   12.99815 -999.00000 -999.00000
2032   10   16     7.69343 -999.00000   12.76517 -999.00000 -999.00000
2032   10   17     7.27226 -999.00000   12.56705 -999.00000 -999.00000
2032   10   18     2.17803 -999.00000   12.23957 -999.00000 -999.00000
2032   10   19     9.79852 -999.00000   11.99826 -999.00000 -999.00000
2032   10   20    11.73694 -999.00000   12.00934 -999.00000 -999.00000
2032   10   21    20.63258 -999.00000   12.28909 -999.00000 -999.00000
2032   10   22    22.03789 -999.00000   12.82064 -999.00000 -999.00000
2032   10   23     6.97651 -999.00000   12.98729 -999.00000 -999.00000
2032   10   24     6.24939 -999.00000   12.73126 -999.00000 -999.00000
2032   10   25     6.79315 -999.00000   12.48758 -999.00000 -999.00000
2032   10   26    15.89845 -999.00000   12.50656 -999.00000 -999.00000
2032   10   27     9.55198 -999.00000   12.59565 -999.00000 -999.00000
2032   10   28    -2.25276 -999.00000   12.21407 -999.00000 -999.00000
2032   10   29    -2.03483 -999.00000   11.56893 -999.00000 -999.00000
2032   10   30     7.05300 -999.00000   11.20410 -999.00000 -999.00000
2032   10   31     5.53614 -999.00000   11.04315 -999.00000 -999.00000
2032   11    1     3.13982 -999.00000   10.79999 -999.00000 -999.00000
2032   11    2     7.63364 -999.00000   10.61997 -999.00000 -999.00000
2032   11    3    12.34753 -999.00000   10.66000 -999.00000 -999.00000
2032   11    4     9.73290 -999.00000   10.74682 -999.00000 -999.00000
2032   11    5    11.41227 -999.00000   10.80937 -999.00000 -999.00000
2032   11    6    21.32021 -999.00000   11.13697 -999.00000 -999.00000
2032   11    7     2.79930 -999.00000   11.25458 -999.00000 -999.00000
2032   11    8    -1.21605 -999.00000   10.83448 -999.00000 -999.00000
2032   11    9     1.56068 -999.00000   10.41577 -999.00000 -999.00000
2032   11   10     2.31771 -999.00000   10.10591 -999.00000 -999.00000
2032   11   11     2.71360 -999.00000    9.84109 -999.00000 -999.00000
2032   11   12     3.58680 -999.00000    9.61975 -999.00000 -999.00000
2032   11   13     2.01522 -999.00000    9.39620 -999.00000 -999.00000
2032   11   14     1.49748 -999.00000    9.14130 -999.00000 -999.00000
2032   11   15     8.09128 -999.00000    9.02744 -999.00000 -999.00000
2032   11   16    13.27036 -999.00000    9.16242 -999.00000 -999.00000
2032   11   17    14.27723 -999.00000    9.42254 -999.00000 -999.00000
2032   11   18    10.92280 -999.00000    9.62744 -999.00000 -999.00000
2032   11   19     3.43683 -999.00000    9.59515 -999.00000 -999.00000
2032   11   20    -7.20681 -999.00000    9.17754 -999.00000 -999.00000
2032   11   21    -8.51011 -999.00000    8.53923 -999.00000 -999.00000
2032   11   22    -2.27666 -999.00000    8.04960 -999.00000 -999.00000
2032   11   23     5.72126 -999.00000    7.86986 -999.00000 -999.00000
2032   11   24     2.77614 -999.00000    7.79644 -999.00000 -999.00000
2032   11   25     5.92299 -999.00000    7.73063 -999.00000 -999.00000
2032   11   26    13.23428 -999.00000    7.86727 -999.00000 -999.00000
2032   11   27     9.26039 -999.00000    8.06486 -999.00000 -999.00000
2032   11   28    10.77030 -999.00000    8.21045 -999.00000 -999.00000
2032   11   29    10.78482 -999.00000    8.38258 -999.00000 -999.00000
2032   11   30     3.02832 -999.00000    8.39741 -999.00000 -999.00000
2032   12    1     0.46991 -999.00000    8.20789 -999.00000 -999.00000
2032   12    2     7.95221 -999.00000    8.12506 -999.00000 -999.00000
2032   12    3     3.87861 -999.00000    8.11308 -999.00000 -999.00000
2032   12    4    -5.98415 -999.00000    7.83078 -999.00000 -999.00000
2032   12    5     7.41955 -999.00000    7.63239 -999.00000 -999.00000
2032   12    6    13.77950 -999.00000    7.81832 -999.00000 -999.00000
2032   12    7    14.12044 -999.00000    8.12868 -999.00000 -999.00000
2032   12    8     7.19920 -999.00000    8.30602 -999.00000 -999.00000
2032   12    9     6.92608 -999.00000    8.33761 -999.00000 -999.00000
2032   12   10     6.59199 -999.00000    8.35699 -999.00000 -999.00000
2032   12   11     4.02412 -999.00000    8.31916 -999.00000 -999.00000
2032   12   12     8.47259 -999.00000    8.32090 -999.00000 -999.00000
2032   12   13    10.62740 -999.00000    8.45390 -999.00000 -999.00000
2032   12   14     9.05077 -999.00000    8.59539 -999.00000 -999.00000
2032   12   15    11.05729 -999.00000    8.74231 -999.00000 -999.00000
2032   12   16     3.08382 -999.00000    8.76492 -999.00000 -999.00000
2032   12   17     4.83810 -999.00000    8.66145 -999.00000 -999.00000
2032   12   18     6.82702 -999.00000    8.63912 -999.00000 -999.00000
2032   12   19     7.50963 -999.00000    8.67249 -999.00000 -999.00000
2032   12   20     4.42116 -999.00000    8.65711 -999.00000 -999.00000
2032   12   21     2.99313 -999.00000    8.55229 -999.00000 -999.00000
2032   12   22     4.96568 -999.00000    8.46409 -999.00000 -999.00000
2032   12   23     6.81492 -999.00000    8.45689 -999.00000 -999.00000
2032   12   24     0.73863 -999.00000    8.36682 -999.00000 -999.00000
2032   12   25     7.66958 -999.00000    8.29860 -999.00000 -999.00000
2032   12   26    11.78024 -999.00000    8.45198 -999.00000 -999.00000
2032   12   27     7.54518 -999.00000    8.59954 -999.00000 -999.00000
2032   12   28    -2.98218 -999.00000    8.44726 -999.00000 -999.00000
2032   12   29    -5.32284 -999.00000    8.04719 -999.00000 -999.00000
2032   12   30     2.13142 -999.00000    7.77210 -999.00000 -999.00000
2032   12   31     3.66006 -999.00000    7.68414 -999.00000 -999.00000
2033    1    1     3.98280 -999.00000    7.63599 -999.00000 -999.00000
2033    1    2     1.78684 -999.00000    7.55529 -999.00000 -999.00000
2033    1    3    -6.86640 -999.00000    7.27465 -999.00000 -999.00000
2033    1    4    -7.26904 -999.00000    6.84228 -999.00000 -999.00000
2033    1    5    -7.72713 -999.00000    6.42176 -999.00000 -999.00000
2033    1    6    -6.11076 -999.00000    6.04750 -999.00000 -999.00000
2033    1    7     0.09449 -999.00000    5.82911 -999.00000 -999.00000
2033    1    8    -5.91771 -999.00000    5.62490 -999.00000 -999.00000
2033    1    9    -1.35038 -999.00000    5.40658 -999.00000 -999.00000
2033    1   10     4.34316 -999.00000    5.36792 -999.00000 -999.00000
2033    1   11     8.03186 -999.00000    5.48556 -999.00000 -999.00000
2033    1   12     3.25232 -999.00000    5.58318 -999.00000 -999.00000
2033    1   13     3.54043 -999.00000    5.60439 -999.00000 -999.00000
2033    1   14     5.09090 -999.00000    5.65649 -999.00000 -999.00000
2033    1   15     1.01984 -999.00000    5.66582 -999.00000 -999.00000
2033    1   16     3.01709 -999.00000    5.64105 -999.00000 -999.00000
2033    1   17     9.22117 -999.00000    5.75502 -999.00000 -999.00000
2033    1   18    13.55047 -999.00000    6.04426 -999.00000 -999.00000
2033    1   19     6.08764 -999.00000    6.27650 -999.00000 -999.00000
2033    1   20     7.43839 -999.00000    6.39906 -999.00000 -999.00000
2033    1   21    10.26493 -999.00000    6.59253 -999.00000 -999.00000
2033    1   22    10.89156 -999.00000    6.84393 -999.00000 -999.00000
2033    1   23     4.65166 -999.00000    6.99047 -999.00000 -999.00000
2033    1   24    -2.37585 -999.00000    6.89307 -999.00000 -999.00000
2033    1   25    -0.97967 -999.00000    6.69882 -999.00000 -999.00000
2033    1   26    -3.35586 -999.00000    6.49697 -999.00000 -999.00000
2033    1   27     3.78560 -999.00000    6.38933 -999.00000 -999.00000
2033    1   28     9.51160 -999.00000    6.51217 -999.00000 -999.00000
2033    1   29    10.96899 -999.00000    6.75941 -999.00000 -999.00000
2033    1   30     3.42136 -999.00000    6.89380 -999.00000 -999.00000
2033    1   31    -0.87445 -999.00000    6.81161 -999.00000 -999.00000
2033    2    1     3.53359 -999.00000    6.73557 -999.00000 -999.00000
2033    2    2     9.80661 -999.00000    6.85444 -999.00000 -999.00000
2033    2    3     9.13657 -999.00000    7.07193 -999.00000 -999.00000
2033    2    4     8.82333 -999.00000    7.26770 -999.00000 -999.00000
2033    2    5     2.88993 -999.00000    7.34432 -999.00000 -999.00000
2033    2    6    -6.32002 -999.00000    7.13810 -999.00000 -999.00000
2033    2    7    -8.87975 -999.00000    6.72672 -999.00000 -999.00000
2033    2    8     0.33753 -999.00000    6.45969 -999.00000 -999.00000
2033    2    9    -1.70313 -999.00000    6.33306 -999.00000 -999.00000
2033    2   10    -6.06723 -999.00000    6.10071 -999.00000 -999.00000
2033    2   11    -8.61348 -999.00000    5.76131 -999.00000 -999.00000
2033    2   12    -6.38194 -999.00000    5.43540 -999.00000 -999.00000
2033    2   13    -6.03696 -999.00000    5.16957 -999.00000 -999.00000
2033    2   14    -3.60778 -999.00000    4.96209 -999.00000 -999.00000
2033    2   15    -1.82790 -999.00000    4.83173 -999.00000 -999.00000
2033    2   16     4.40540 -999.00000    4.83436 -999.00000 -999.00000
2033    2   17     7.02378 -999.00000    4.97821 -999.00000 -999.00000
2033    2   18     1.29219 -999.00000    5.06969 -999.00000 -999.00000
2033    2   19     1.50870 -999.00000    5.07061 -999.00000 -999.00000
2033    2   20    -3.44711 -999.00000    4.99573 -999.00000 -999.00000
2033    2   21    -7.18488 -999.00000    4.78461 -999.00000 -999.00000
2033    2   22    -3.26661 -999.00000    4.58612 -999.00000 -999.00000
2033    2   23     4.55208 -999.00000    4.58023 -999.00000 -999.00000
2033    2   24     2.61658 -999.00000    4.66711 -999.00000 -999.00000
2033    2   25     3.42915 -999.00000    4.73477 -999.00000 -999.00000
2033    2   26     1.26636 -999.00000    4.77992 -999.00000 -999.00000
2033    2   27     3.66272 -999.00000    4.82809 -999.00000 -999.00000
2033    2   28    -0.00660 -999.00000    4.85527 -999.00000 -999.00000
2033    3    1     1.65668 -999.00000    4.85030 -999.00000 -999.00000
2033    3    2     2.00317 -999.00000    4.87798 -999.00000 -999.00000
2033    3    3     1.92444 -999.00000    4.90965 -999.00000 -999.00000
2033    3    4     2.68249 -999.00000    4.95176 -999.00000 -999.00000
2033    3    5    -0.96164 -999.00000    4.94700 -999.00000 -999.00000
2033    3    6    -4.54869 -999.00000    4.82718 -999.00000 -999.00000
2033    3    7     1.63969 -999.00000    4.75368 -999.00000 -999.00000
2033    3    8     2.01516 -999.00000    4.78695 -999.00000 -999.00000
2033    3    9    -2.13887 -999.00000    4.75988 -999.00000 -999.00000
2033    3   10     1.16467 -999.00000    4.72065 -999.00000 -999.00000
2033    3   11    -2.40279 -999.00000    4.67896 -999.00000 -999.00000
2033    3   12    -4.73197 -999.00000    4.54626 -999.00000 -999.00000
2033    3   13    -5.92698 -999.00000    4.36401 -999.00000 -999.00000
2033    3   14    -1.26341 -999.00000    4.24309 -999.00000 -999.00000
2033    3   15     2.55253 -999.00000    4.25682 -999.00000 -999.00000
2033    3   16    -0.04122 -999.00000    4.28924 -999.00000 -999.00000
2033    3   17    -2.60725 -999.00000    4.24186 -999.00000 -999.00000
2033    3   18     0.55129 -999.00000    4.20541 -999.00000 -999.00000
2033    3   19     1.03372 -999.00000    4.22602 -999.00000 -999.00000
2033    3   20     0.71420 -999.00000    4.24885 -999.00000 -999.00000
2033    3   21     7.43456 -999.00000    4.36935 -999.00000 -999.00000
2033    3   22     1.57830 -999.00000    4.50082 -999.00000 -999.00000
2033    3   23    -3.26117 -999.00000    4.46327 -999.00000 -999.00000
2033    3   24    -2.27906 -999.00000    4.36729 -999.00000 -999.00000
2033    3   25     0.18786 -999.00000    4.32817 -999.00000 -999.00000
2033    3   26    -1.16970 -999.00000    4.30759 -999.00000 -999.00000
2033    3   27    -2.32706 -999.00000    4.24917 -999.00000 -999.00000
2033    3   28     4.70295 -999.00000    4.28282 -999.00000 -999.00000
2033    3   29    11.84987 -999.00000    4.53334 -999.00000 -999.00000
2033    3   30     9.56247 -999.00000    4.85626 -999.00000 -999.00000
2033    3   31    12.74797 -999.00000    5.19036 -999.00000 -999.00000
2033    4    1    12.22856 -999.00000    5.56456 -999.00000 -999.00000
2033    4    2     7.21489 -999.00000    5.84380 -999.00000 -999.00000
2033    4    3     5.06827 -999.00000    5.99785 -999.00000 -999.00000
2033    4    4     3.89418 -999.00000    6.09172 -999.00000 -999.00000
2033    4    5     2.22607 -999.00000    6.13430 -999.00000 -999.00000
2033    4    6    -0.03055 -999.00000    6.10802 -999.00000 -999.00000
2033    4    7     7.87137 -999.00000    6.17981 -999.00000 -999.00000
2033    4    8    10.32150 -999.00000    6.42846 -999.00000 -999.00000
2033    4    9     2.92595 -999.00000    6.58588 -999.00000 -999.00000
2033    4   10    -0.31708 -999.00000    6.55096 -999.00000 -999.00000
2033    4   11    -0.12807 -999.00000    6.46329 -999.00000 -999.00000
2033    4   12     0.47485 -999.00000    6.39295 -999.00000 -999.00000
2033    4   13     4.97771 -999.00000    6.41463 -999.00000 -999.00000
2033    4   14     4.24007 -999.00000    6.50157 -999.00000 -999.00000
2033    4   15     3.95644 -999.00000    6.56797 -999.00000 -999.00000
2033    4   16     3.94579 -999.00000    6.62708 -999.00000 -999.00000
2033    4   17     0.33111 -999.00000    6.61989 -999.00000 -999.00000
2033    4   18    -0.74982 -999.00000    6.52941 -999.00000 -999.00000
2033    4   19     2.81560 -999.00000    6.48625 -999.00000 -999.00000
2033    4   20     6.54413 -999.00000    6.57295 -999.00000 -999.00000
2033    4   21     4.79956 -999.00000    6.69215 -999.00000 -999.00000
2033    4   22     4.42059 -999.00000    6.77009 -999.00000 -999.00000
2033    4   23     6.34676 -999.00000    6.87326 -999.00000 -999.00000
2033    4   24     6.92003 -999.00000    7.01840 -999.00000 -999.00000
2033    4   25     1.83073 -999.00000    7.07734 -999.00000 -999.00000
2033    4   26     0.41656 -999.00000    7.01533 -999.00000 -999.00000
2033    4   27     2.02451 -999.00000    6.95897 -999.00000 -999.00000
2033    4   28     2.74377 -999.00000    6.94668 -999.00000 -999.00000
2033    4   29     6.21883 -999.00000    7.01055 -999.00000 -999.00000
2033    4   30     5.33449 -999.00000    7.11926 -999.00000 -999.00000
2033    5    1     6.28920 -999.00000    7.22585 -999.00000 -999.00000
2033    5    2     7.52960 -999.00000    7.36951 -999.00000 -999.00000
2033    5    3     8.25101 -999.00000    7.54547 -999.00000 -999.00000
2033    5    4     6.90973 -999.00000    7.70497 -999.00000 -999.00000
2033    5    5    10.88162 -999.00000    7.90982 -999.00000 -999.00000
2033    5    6     9.77045 -999.00000    8.16437 -999.00000 -999.00000
2033    5    7     8.37366 -999.00000    8.36395 -999.00000 -999.00000
2033    5    8     4.99287 -999.00000    8.46339 -999.00000 -999.00000
2033    5    9     4.81789 -999.00000    8.48832 -999.00000 -999.00000
2033    5   10     9.76954 -999.00000    8.60711 -999.00000 -999.00000
2033    5   11     9.14822 -999.00000    8.80870 -999.00000 -999.00000
2033    5   12     9.65311 -999.00000    9.00205 -999.00000 -999.00000
2033    5   13     9.87085 -999.00000    9.20440 -999.00000 -999.00000
2033    5   14    11.07794 -999.00000    9.43034 -999.00000 -999.00000
2033    5   15    11.08536 -999.00000    9.67538 -999.00000 -999.00000
2033    5   16     8.45992 -999.00000    9.85721 -999.00000 -999.00000
2033    5   17    13.24790 -999.00000   10.07983 -999.00000 -999.00000
2033    5   18    12.82694 -999.00000   10.39163 -999.00000 -999.00000
2033    5   19    11.00168 -999.00000   10.64494 -999.00000 -999.00000
2033    5   20     8.21582 -999.00000   10.78525 -999.00000 -999.00000
2033    5   21     8.29248 -999.00000   10.85747 -999.00000 -999.00000
2033    5   22     9.67282 -999.00000   10.95968 -999.00000 -999.00000
2033    5   23     7.30820 -999.00000   11.03426 -999.00000 -999.00000
2033    5   24     7.19116 -999.00000   11.04701 -999.00000 -999.00000
2033    5   25    12.45112 -999.00000   11.17859 -999.00000 -999.00000
2033    5   26    12.30714 -999.00000   11.42505 -999.00000 -999.00000
2033    5   27    16.22036 -999.00000   11.75331 -999.00000 -999.00000
2033    5   28    15.15188 -999.00000   12.14151 -999.00000 -999.00000
2033    5   29    13.71824 -999.00000   12.45693 -999.00000 -999.00000
2033    5   30    10.01141 -999.00000   12.63095 -999.00000 -999.00000
2033    5   31    10.19113 -999.00000   12.70622 -999.00000 -999.00000
2033    6    1    13.91852 -999.00000   12.87829 -999.00000 -999.00000
2033    6    2    13.35649 -999.00000   13.12537 -999.00000 -999.00000
2033    6    3    12.85340 -999.00000   13.33422 -999.00000 -999.00000
2033    6    4    17.25922 -999.00000   13.63898 -999.00000 -999.00000
2033    6    5    15.20419 -999.00000   13.99684 -999.00000 -999.00000
2033    6    6    12.35727 -999.00000   14.20465 -999.00000 -999.00000
2033    6    7    12.29200 -999.00000   14.31977 -999.00000 -999.00000
2033    6    8    17.20242 -999.00000   14.56683 -999.00000 -999.00000
2033    6    9    13.95334 -999.00000   14.85089 -999.00000 -999.00000
2033    6   10    13.96509 -999.00000   15.02674 -999.00000 -999.00000
2033    6   11    18.18420 -999.00000   15.31957 -999.00000 -999.00000
2033    6   12    21.91205 -999.00000   15.84120 -999.00000 -999.00000
2033    6   13    20.51072 -999.00000   16.42010 -999.00000 -999.00000
2033    6   14    13.70947 -999.00000   16.71504 -999.00000 -999.00000
2033    6   15    15.87277 -999.00000   16.84116 -999.00000 -999.00000
2033    6   16    19.09175 -999.00000   17.13851 -999.00000 -999.00000
2033    6   17    21.93736 -999.00000   17.62678 -999.00000 -999.00000
2033    6   18    20.89466 -999.00000   18.15862 -999.00000 -999.00000
2033    6   19    19.51268 -999.00000   18.58146 -999.00000 -999.00000
2033    6   20    22.78660 -999.00000   19.05378 -999.00000 -999.00000
2033    6   21    17.21349 -999.00000   19.41535 -999.00000 -999.00000
2033    6   22    18.19157 -999.00000   19.57606 -999.00000 -999.00000
2033    6   23    20.47230 -999.00000   19.85299 -999.00000 -999.00000
2033    6   24    18.12468 -999.00000   20.10857 -999.00000 -999.00000
2033    6   25    18.39767 -999.00000   20.26138 -999.00000 -999.00000
2033    6   26    21.12275 -999.00000   20.52498 -999.00000 -999.00000
2033    6   27    21.79264 -999.00000   20.91171 -999.00000 -999.00000
2033    6   28    21.46228 -999.00000   21.28822 -999.00000 -999.00000
2033    6   29    20.07317 -999.00000   21.56410 -999.00000 -999.00000
2033    6   30    21.76229 -999.00000   21.83212 -999.00000 -999.00000
2033    7    1    22.38200 -999.00000   22.18356 -999.00000 -999.00000
2033    7    2    17.87245 -999.00000   22.32879 -999.00000 -999.00000
2033    7    3    18.28300 -999.00000   22.26831 -999.00000 -999.00000
2033    7    4    15.32263 -999.00000   22.09227 -999.00000 -999.00000
2033    7    5    13.33118 -999.00000   21.70309 -999.00000 -999.00000
2033    7    6    13.17716 -999.00000   21.25760 -999.00000 -999.00000
2033    7    7    12.44206 -999.00000   20.82007 -999.00000 -999.00000
2033    7    8    16.61283 -999.00000   20.57395 -999.00000 -999.00000
2033    7    9    22.42712 -999.00000   20.76844 -999.00000 -999.00000
2033    7   10    23.82491 -999.00000   21.25369 -999.00000 -999.00000
2033    7   11    21.05426 -999.00000   21.65037 -999.00000 -999.00000
2033    7   12    20.00347 -999.00000   21.84890 -999.00000 -999.00000
2033    7   13    23.32227 -999.00000   22.13310 -999.00000 -999.00000
2033    7   14    18.04938 -999.00000   22.30442 -999.00000 -999.00000
2033    7   15    14.43159 -999.00000   22.04494 -999.00000 -999.00000
2033    7   16    20.67919 -999.00000   21.93066 -999.00000 -999.00000
2033    7   17    26.69134 -999.00000   22.38392 -999.00000 -999.00000
2033    7   18    31.78727 -999.00000   23.32740 -999.00000 -999.00000
2033    7   19    30.70996 -999.00000   24.43346 -999.00000 -999.00000
2033    7   20    24.65100 -999.00000   25.12201 -999.00000 -999.00000
2033    7   21    20.89665 -999.00000   25.22120 -999.00000 -999.00000
2033    7   22    23.02080 -999.00000   25.21681 -999.00000 -999.00000
2033    7   23    21.51573 -999.00000   25.24443 -999.00000 -999.00000
2033    7   24    19.28352 -999.00000   25.05806 -999.00000 -999.00000
2033    7   25    21.57325 -999.00000   24.89373 -999.00000 -999.00000
2033    7   26    22.29751 -999.00000   24.90978 -999.00000 -999.00000
2033    7   27    24.30133 -999.00000   25.07031 -999.00000 -999.00000
2033    7   28    15.86662 -999.00000   24.85813 -999.00000 -999.00000
2033    7   29    12.99306 -999.00000   24.05248 -999.00000 -999.00000
2033    7   30    18.68142 -999.00000   23.50829 -999.00000 -999.00000
2033    7   31    17.71363 -999.00000   23.26831 -999.00000 -999.00000
2033    8    1    19.73531 -999.00000   23.10416 -999.00000 -999.00000
2033    8    2    12.39504 -999.00000   22.69415 -999.00000 -999.00000
2033    8    3    12.50765 -999.00000   21.98407 -999.00000 -999.00000
2033    8    4    16.38923 -999.00000   21.54664 -999.00000 -999.00000
2033    8    5    18.24798 -999.00000   21.41162 -999.00000 -999.00000
2033    8    6    14.42907 -999.00000   21.20037 -999.00000 -999.00000
2033    8    7    15.39911 -999.00000   20.88309 -999.00000 -999.00000
2033    8    8    16.79712 -999.00000   20.69720 -999.00000 -999.00000
2033    8    9    19.06917 -999.00000   20.68180 -999.00000 -999.00000
2033    8   10    19.21543 -999.00000   20.76796 -999.00000 -999.00000
2033    8   11    17.14029 -999.00000   20.76364 -999.00000 -999.00000
2033    8   12    17.22640 -999.00000   20.67323 -999.00000 -999.00000
2033    8   13    19.86584 -999.00000   20.70392 -999.00000 -999.00000
2033    8   14    18.75692 -999.00000   20.79510 -999.00000 -999.00000
2033    8   15    17.39039 -999.00000   20.77211 -999.00000 -999.00000
2033    8   16    21.40341 -999.00000   20.86170 -999.00000 -999.00000
2033    8   17    27.39154 -999.00000   21.37013 -999.00000 -999.00000
2033    8   18    28.13364 -999.00000   22.14645 -999.00000 -999.00000
2033    8   19    23.36465 -999.00000   22.70351 -999.00000 -999.00000
2033    8   20    24.83061 -999.00000   23.06887 -999.00000 -999.00000
2033    8   21    17.47898 -999.00000   23.11864 -999.00000 -999.00000
2033    8   22    16.07165 -999.00000   22.73265 -999.00000 -999.00000
2033    8   23    20.90555 -999.00000   22.55314 -999.00000 -999.00000
2033    8   24    27.14090 -999.00000   22.91432 -999.00000 -999.00000
2033    8   25    25.80928 -999.00000   23.48556 -999.00000 -999.00000
2033    8   26    20.10120 -999.00000   23.66744 -999.00000 -999.00000
2033    8   27    16.55819 -999.00000   23.36314 -999.00000 -999.00000
2033    8   28    15.79010 -999.00000   22.87713 -999.00000 -999.00000
2033    8   29    11.04762 -999.00000   22.18226 -999.00000 -999.00000
2033    8   30    12.10521 -999.00000   21.40538 -999.00000 -999.00000
2033    8   31    17.34193 -999.00000   21.00656 -999.00000 -999.00000
2033    9    1    22.90707 -999.00000   21.11461 -999.00000 -999.00000
2033    9    2    22.14411 -999.00000   21.42143 -999.00000 -999.00000
2033    9    3    14.57538 -999.00000   21.33820 -999.00000 -999.00000
2033    9    4    14.83761 -999.00000   20.93955 -999.00000 -999.00000
2033    9    5    18.42654 -999.00000   20.74733 -999.00000 -999.00000
2033    9    6    12.43835 -999.00000   20.46987 -999.00000 -999.00000
2033    9    7    11.06893 -999.00000   19.91095 -999.00000 -999.00000
2033    9    8    10.93712 -999.00000   19.35223 -999.00000 -999.00000
2033    9    9    13.50626 -999.00000   18.94791 -999.00000 -999.00000
2033    9   10    19.30233 -999.00000   18.90010 -999.00000 -999.00000
2033    9   11    13.47863 -999.00000   18.85390 -999.00000 -999.00000
2033    9   12    12.42601 -999.00000   18.55018 -999.00000 -999.00000
2033    9   13    12.45176 -999.00000   18.23462 -999.00000 -999.00000
2033    9   14    21.62439 -999.00000   18.28124 -999.00000 -999.00000
2033    9   15    16.87088 -999.00000   18.48530 -999.00000 -999.00000
2033    9   16    10.64391 -999.00000   18.27066 -999.00000 -999.00000
2033    9   17    14.40614 -999.00000   17.98312 -999.00000 -999.00000
2033    9   18    16.03841 -999.00000   17.91308 -999.00000 -999.00000
2033    9   19    10.49459 -999.00000   17.70780 -999.00000 -999.00000
2033    9   20     5.70956 -999.00000   17.15412 -999.00000 -999.00000
